ORDER_ID,PURCHASE_TS,SHIP_TS,DELIVERY_TS,REFUND_TS
574bdf7cd4460625,2020/5/17,2020/5/21,2020/5/26,
5752364176b69298,2019/3/22,2019/3/23,2019/3/30,
57553246b31103048,2019/4/12,2019/4/17,2019/4/24,
57589b9c4bd8164,2020/10/26,2020/10/31,2020/11/13,
5762b0d5cb970443,2020/6/3,2020/6/4,2020/6/12,
5767db79f1830050,2020/3/25,2020/3/30,2020/4/5,
576ca8146907464,2019/9/29,2019/10/2,2019/10/5,
576dd9f5b9761352,2020/3/15,2020/3/19,2020/3/25,
576e9e4cbf872742,2020/9/4,2020/9/7,2020/9/13,
576f52bce9952574,2019/1/25,2019/1/28,2019/2/11,2021/3/7
577a67682d567317,2020/12/20,2020/12/24,2021/1/2,
577b22e53a563730,2019/12/26,2019/12/31,2020/1/7,
577b25e8a0884855,2019/12/28,2020/1/1,2020/1/10,2022/2/18
577b4daf529119,2020/9/19,2020/9/24,2020/10/5,2022/11/26
577d09bfbdf95186,2020/11/12,2020/11/16,2020/11/27,
577d9cc2c3743466,2019/8/9,2019/8/11,2019/8/14,
577ea5a4c7919480,2020/10/19,2020/10/24,2020/11/5,
5785cacf42a105018,2019/9/11,2019/9/14,2019/9/25,
578cf59422919376,2019/10/5,2019/10/9,2019/10/20,2021/10/1
578d5f0c83297398,2020/6/9,2020/6/14,2020/6/25,
578e8d16e9c22939,2019/11/10,2019/11/12,2019/11/26,
578fd87a8ed99646,2020/6/12,2020/6/13,2020/6/18,
579c5e87ec711246,2020/8/30,2020/9/4,2020/9/18,2022/10/8
57a44b56a7b35951,2020/8/24,2020/8/27,2020/9/5,
57a8b0f018772698,2020/6/24,2020/6/27,2020/7/9,
57af3e9941d12166,2019/3/14,2019/3/19,2019/3/25,
57b646ff81c76652,2020/11/10,2020/11/13,2020/11/24,
57b7ed5a2cf24949,2019/10/15,2019/10/18,2019/11/1,
57ba7e4899b45300,2019/11/26,2019/11/27,2019/12/1,
57bb5ef169212662,2019/11/5,2019/11/7,2019/11/11,
57bbe8aa4d290964,2019/6/29,2019/7/2,2019/7/14,
57c4904729358982,2020/5/18,2020/5/20,2020/5/27,
57c54ad41dc106330,2020/4/23,2020/4/25,2020/5/4,
57c8bfe16e353383,2020/9/23,2020/9/25,2020/9/28,
57cb1e7451712572,2020/12/30,2021/1/1,2021/1/9,2022/3/14
57cba74cb6823763,2020/7/19,2020/7/20,2020/8/3,
57ce660470f79887,2020/9/23,2020/9/25,2020/10/6,
57cf83d722298274,2020/9/25,2020/9/28,2020/10/6,
57d086d826422957,2020/9/10,2020/9/11,2020/9/23,
57d0afd44aa3766,2020/5/23,2020/5/26,2020/6/8,
57d2c5aa84246314,2020/4/14,2020/4/17,2020/4/20,
57d7c633be34764,2020/9/19,2020/9/20,2020/9/28,2022/11/3
57db5cd050c13215,2020/5/25,2020/5/27,2020/6/4,
57e02a4aadf88630,2020/7/23,2020/7/27,2020/7/30,
57e8f87976911909,2019/4/11,2019/4/12,2019/4/22,
57e91ffc1654678,2019/5/21,2019/5/24,2019/6/1,
57ec59b723e17512,2020/6/19,2020/6/23,2020/6/30,
57ee793657d74682,2019/4/14,2019/4/17,2019/4/29,
57f48f9599b79274,2020/4/8,2020/4/10,2020/4/16,
57fc09077ae83424,2020/11/7,2020/11/9,2020/11/20,
57fe87a72d242402,2020/12/6,2020/12/11,2020/12/20,
57ff0da482989243,2020/12/20,2020/12/23,2020/12/28,2024/4/20
57ff0da482989244,2020/12/20,2020/12/21,2021/1/4,2021/10/5
5801fcf0cd910426,2020/9/8,2020/9/10,2020/9/15,
58061ca93ad38148,2019/2/23,2019/2/28,2019/3/9,
5806afebd2f1428,2019/3/22,2019/3/27,2019/3/31,
580a76d3d5b60942,2019/1/7,2019/1/12,2019/1/23,
580c79a0414107823,2020/5/19,2020/5/20,2020/6/1,2022/5/22
580ce8a333247117,2019/10/26,2019/10/30,2019/11/9,
580d14568c141343,2020/6/17,2020/6/21,2020/6/27,
580e3ae0d65103703,2020/6/16,2020/6/21,2020/6/30,2022/6/22
580eebee81487673,2019/8/30,2019/9/2,2019/9/5,
580f3babe3432925,2020/12/22,2020/12/25,2020/12/29,
581ad3d618878211,2020/12/24,2020/12/27,2021/1/4,
581efadd65421365,2020/7/10,2020/7/14,2020/7/17,
581fe62330160194,2020/4/1,2020/4/3,2020/4/6,
582284e9f9f42220,2019/3/20,2019/3/25,2019/4/5,
5823a173dee87684,2019/1/12,2019/1/15,2019/1/19,
582c41bf39b59816,2019/2/8,2019/2/9,2019/2/23,
582e542744345619,2020/11/22,2020/11/23,2020/12/3,
582e542744345620,2020/11/22,2020/11/26,2020/12/6,
582e7a56f2854299,2019/1/27,2019/1/29,2019/2/9,
582eb60b99563598,2019/2/18,2019/2/21,2019/3/5,
5.83E+16,2019/5/22,2019/5/25,2019/6/2,
583d87431b17522,2020/11/6,2020/11/8,2020/11/18,
583e124a16710114,2019/4/4,2019/4/9,2019/4/17,
5840bc7b71416868,2019/6/18,2019/6/19,2019/7/2,
5.85E+15,2020/6/30,2020/7/5,2020/7/18,
5852b44fdf762441,2020/6/12,2020/6/15,2020/6/26,
5854f9b958c7346,2020/7/13,2020/7/17,2020/7/28,
585793aeca265071,2020/9/28,2020/10/1,2020/10/4,2023/7/10
585ae34b82380737,2020/3/11,2020/3/12,2020/3/25,
585ffa73d9e54742,2019/10/25,2019/10/26,2019/11/8,
5865b623a34107279,2020/12/18,2020/12/23,2020/12/26,
5865b623a34107280,2020/12/18,2020/12/21,2021/1/1,
586930d4a8e34142,2019/1/30,2019/2/1,2019/2/13,
5869bdaa83737354,2019/5/27,2019/5/28,2019/6/1,
586a8649a8896967,2019/6/21,2019/6/22,2019/7/5,
586ab26012e37264,2020/12/10,2020/12/13,2020/12/21,
586ab26012e37265,2020/12/10,2020/12/11,2020/12/14,
5876521283f95458,2020/4/1,2020/4/6,2020/4/12,
58786e9eb1e88887,2020/9/10,2020/9/12,2020/9/26,
5.88E+15,2020/1/27,2020/1/31,2020/2/7,
587e22a656e107377,2019/12/10,2019/12/15,2019/12/22,
587e22a656e107378,2019/12/10,2019/12/11,2019/12/21,
5883f51db5413580,2020/4/27,2020/4/29,2020/5/4,
58853ba0d9617919,2020/10/5,2020/10/7,2020/10/16,
5885a79468f71314,2020/11/3,2020/11/8,2020/11/14,
588a751e2d073634,2020/5/17,2020/5/22,2020/6/3,2022/5/28
588ad8bd6b156089,2019/4/2,2019/4/7,2019/4/20,
588dfe3338891700,2019/12/1,2019/12/2,2019/12/13,
58967cc7a3354565,2020/3/23,2020/3/27,2020/3/30,
589bcc4ac2b49146,2019/1/20,2019/1/23,2019/1/29,
589f1ad420366576,2020/12/13,2020/12/17,2020/12/28,2021/4/30
58a08dbd58932767,2019/7/31,2019/8/3,2019/8/14,
58a847e70b211905,2019/1/7,2019/1/9,2019/1/18,
58ab31fd4b476795,2019/12/5,2019/12/8,2019/12/11,
58aba66393f56015,2020/11/26,2020/11/29,2020/12/9,2021/11/19
58ace4d442e54114,2020/10/14,2020/10/15,2020/10/22,2023/1/16
58ba305982b42688,2019/3/6,2019/3/9,2019/3/16,
58bc8466c8254827,2019/4/4,2019/4/7,2019/4/21,
58bd755ad3878301,2019/10/23,2019/10/26,2019/11/7,
58c6309e50c99864,2019/4/14,2019/4/15,2019/4/28,
58c64e5056f50830,2019/7/7,2019/7/8,2019/7/18,2021/7/11
58cecfde3c729952,2020/12/21,2020/12/23,2020/12/29,
58cecfde3c729953,2020/12/21,2020/12/24,2021/1/7,
58cedeb86af46526,2020/7/24,2020/7/27,2020/8/2,2022/7/4
58d167a3d3b74840,2020/12/4,2020/12/5,2020/12/15,
58d5a12dffc23781,2019/12/20,2019/12/25,2019/12/29,
58e427946ba18992,2019/2/20,2019/2/24,2019/3/6,
58ebfe03cae85902,2019/6/12,2019/6/13,2019/6/21,
58eebadb3f343286,2020/12/17,2020/12/18,2020/12/26,2022/12/13
58eebadb3f343287,2020/12/17,2020/12/18,2020/12/30,2022/12/13
58ef61e626b12764,2019/9/25,2019/9/27,2019/10/6,
58f7391805b89838,2019/9/6,2019/9/9,2019/9/21,
58fa17b605285693,2020/4/2,2020/4/7,2020/4/11,
58fd542633314778,2019/3/27,2019/3/30,2019/4/9,
58ff6a8885696004,2020/1/30,2020/2/3,2020/2/9,2022/1/6
590178d604478288,2020/3/16,2020/3/18,2020/3/31,
59085d65e55104754,2020/5/17,2020/5/21,2020/5/31,
590c57effde1970,2019/10/9,2019/10/12,2019/10/25,
590f5b49644104916,2019/5/9,2019/5/13,2019/5/26,
59128a331dc18696,2019/6/13,2019/6/14,2019/6/26,
591a44e611448973,2020/8/1,2020/8/5,2020/8/13,
591f12f6f3768064,2019/4/21,2019/4/24,2019/5/1,
5920e517ea640884,2020/11/19,2020/11/22,2020/12/6,
592356bf8d595865,2019/11/19,2019/11/20,2019/11/30,
592356bf8d595866,2019/11/19,2019/11/24,2019/12/3,
592d0e3330e66513,2019/7/2,2019/7/6,2019/7/10,
59341f08dbb24066,2020/4/30,2020/5/3,2020/5/15,
5934de714e332934,2020/3/16,2020/3/18,2020/3/25,
59352bcf5b330730,2019/10/10,2019/10/11,2019/10/18,
5936e7163eb87804,2019/10/24,2019/10/29,2019/11/6,
5939e4757d572760,2020/10/1,2020/10/4,2020/10/16,
5939e4757d572761,2020/10/1,2020/10/2,2020/10/5,
593d281d18865668,2019/10/15,2019/10/16,2019/10/30,
593f23d01f416904,2019/1/12,2019/1/14,2019/1/23,
5941ca18d3685490,2020/9/11,2020/9/12,2020/9/24,
5941ca18d3685491,2020/9/11,2020/9/13,2020/9/22,
59464bf1a6622297,2020/5/10,2020/5/15,2020/5/20,
5947f9b7e9032157,2019/8/12,2019/8/15,2019/8/27,
594aad8b51149252,2020/7/12,2020/7/14,2020/7/26,
594bf3337055562,2019/12/21,2019/12/26,2020/1/3,
594bf3337055563,2019/12/21,2019/12/22,2019/12/27,
594bf3337055564,2019/12/21,2019/12/26,2020/1/6,
5952f3d749f45645,2019/11/16,2019/11/17,2019/11/25,
5959cef8f2c76091,2020/9/8,2020/9/13,2020/9/26,
5959cef8f2c76092,2020/9/8,2020/9/10,2020/9/18,
595a125f1c954378,2020/12/11,2020/12/14,2020/12/27,
595c6ce178e58574,2019/2/15,2019/2/16,2019/2/28,
595cfbca22b1822,2020/11/27,2020/12/1,2020/12/9,
595f317c2ea94548,2020/11/15,2020/11/18,2020/11/28,
595f572d22c29404,2020/11/20,2020/11/22,2020/11/28,
595f572d22c29405,2020/11/20,2020/11/21,2020/11/24,
595f75cee6446566,2019/6/4,2019/6/8,2019/6/16,
5962e11c89f4798,2019/4/10,2019/4/14,2019/4/18,2021/5/9
5969835a15a25649,2019/6/6,2019/6/10,2019/6/21,
5969ed5a498104597,2020/11/21,2020/11/25,2020/12/2,
596a749a28d69658,2019/11/18,2019/11/19,2019/11/23,
59719bb076141700,2019/1/5,2019/1/9,2019/1/17,
597aadc493a83166,2020/3/9,2020/3/10,2020/3/13,
597d18ee53a43117,2020/5/4,2020/5/7,2020/5/14,
597e5c78d3e27209,2019/3/3,2019/3/5,2019/3/13,
5982e997a9c57450,2019/9/8,2019/9/13,2019/9/21,
5987626bcdf10940,2019/4/21,2019/4/26,2019/5/7,
59906654dd14702,2019/12/25,2019/12/26,2019/12/30,2022/2/7
59975909d1926998,2020/6/20,2020/6/21,2020/6/26,
59997dde78131362,2019/6/25,2019/6/26,2019/7/4,
599ccaeeadd71534,2020/11/24,2020/11/26,2020/12/5,
59a37a67fa363375,2020/4/5,2020/4/8,2020/4/22,2022/4/20
59a381b34a662093,2020/8/17,2020/8/21,2020/8/27,
59a6b827a2b39385,2019/8/3,2019/8/4,2019/8/8,
59a6b827a2b39386,2019/8/3,2019/8/5,2019/8/19,
59a901eb4d4100431,2020/8/23,2020/8/25,2020/9/4,2021/4/26
59ab7008b84104168,2019/12/13,2019/12/17,2019/12/24,
59abff4f10035718,2019/7/18,2019/7/21,2019/8/3,
59ac086338760924,2020/6/6,2020/6/11,2020/6/24,
59acfed574d54938,2020/5/20,2020/5/23,2020/6/6,
59ad3f5a21e76030,2020/4/12,2020/4/14,2020/4/18,
59b007c827b93655,2019/9/22,2019/9/25,2019/9/30,
59b0692fbe455523,2020/5/14,2020/5/16,2020/5/23,
59b900721d842747,2020/11/24,2020/11/25,2020/11/29,2023/5/3
59bba96d2309873,2019/3/25,2019/3/26,2019/4/8,
59beaec1ecd94580,2019/12/23,2019/12/28,2020/1/5,2021/12/9
59beed3f4fa2974,2020/8/21,2020/8/22,2020/8/25,
59c2a2e545731226,2020/6/28,2020/6/29,2020/7/4,
59c3495705a99720,2019/8/13,2019/8/14,2019/8/25,
59c37c6096945551,2020/1/23,2020/1/25,2020/2/5,
59c6af4fb2440506,2020/10/14,2020/10/16,2020/10/25,
59c6badd0ab103156,2019/10/25,2019/10/28,2019/11/3,
59c90ab1ff42936,2019/4/26,2019/5/1,2019/5/4,
59c93b3846176383,2019/5/5,2019/5/10,2019/5/17,
59d02f4ea13100042,2020/11/28,2020/11/30,2020/12/7,
59d2ce917ee70003,2019/5/4,2019/5/7,2019/5/17,
59d43f11b57106346,2020/3/9,2020/3/12,2020/3/19,
59d45e86b7076472,2019/12/28,2019/12/30,2020/1/3,
59d5655b56811283,2020/1/24,2020/1/26,2020/1/31,
59da5ba1588107669,2020/3/30,2020/4/2,2020/4/8,
59ddddf43be94375,2020/4/6,2020/4/7,2020/4/13,
59dfcaba68675230,2019/11/13,2019/11/14,2019/11/20,
59e0eb0075934904,2020/12/29,2020/12/31,2021/1/4,
59e36b363bc96948,2019/6/23,2019/6/25,2019/7/6,
59e3c643e3b100326,2020/1/23,2020/1/27,2020/2/6,
59e5e679c115995,2019/12/3,2019/12/5,2019/12/11,
59e728f00f684287,2020/11/7,2020/11/12,2020/11/23,
59eacd8f18893159,2019/6/16,2019/6/18,2019/6/28,
59ed9d4f70286971,2019/2/16,2019/2/21,2019/2/25,
59f2f28a86535370,2020/4/2,2020/4/4,2020/4/10,2022/5/21
59f3922c6aa86722,2019/12/31,2020/1/1,2020/1/15,
59f58c6fd90101881,2019/3/13,2019/3/17,2019/3/23,
59f795a0df124703,2020/5/20,2020/5/25,2020/6/6,
59fda41d06b41315,2020/11/14,2020/11/19,2020/11/29,
59ff7bb442949288,2020/9/12,2020/9/14,2020/9/20,2022/10/13
5a0379a6168103452,2020/12/2,2020/12/7,2020/12/18,
5a0379a6168103453,2020/12/2,2020/12/4,2020/12/9,
5a0e8305a3472387,2019/7/6,2019/7/8,2019/7/17,
5a0f84d3f8843476,2019/1/12,2019/1/16,2019/1/22,
5a182d566e3101122,2020/6/17,2020/6/20,2020/6/30,
5a196f922a0103698,2020/3/14,2020/3/16,2020/3/24,
5a1e7f14b3536124,2020/5/5,2020/5/9,2020/5/21,
5a20753829b24486,2019/5/21,2019/5/26,2019/6/2,
5a2135528c982311,2020/2/20,2020/2/23,2020/3/5,
5a2648cfc202426,2020/4/17,2020/4/21,2020/5/3,
5a30409dbed68467,2019/12/17,2019/12/20,2019/12/23,
5a31ca2ae6381187,2020/12/22,2020/12/26,2021/1/7,2023/1/7
5a31ca2ae6381188,2020/12/22,2020/12/23,2020/12/29,2023/1/7
5a31ca2ae6381189,2020/12/22,2020/12/25,2021/1/5,2023/1/7
5a371f5c26b74880,2020/2/26,2020/2/27,2020/3/7,
5a3893a5a9422714,2020/8/6,2020/8/7,2020/8/10,
5a3cd282cfe2940,2019/2/17,2019/2/20,2019/3/3,
5a3f3002a8d73888,2019/1/13,2019/1/18,2019/2/1,2021/2/26
5a437ea770d79263,2020/5/14,2020/5/15,2020/5/27,
5a4e21ca0ab73023,2019/11/16,2019/11/17,2019/11/29,
5a50a81ab7488725,2020/3/13,2020/3/16,2020/3/30,2022/5/1
5a5da7914a995769,2020/11/22,2020/11/26,2020/11/30,2022/12/15
5a61b56f83698686,2019/12/3,2019/12/6,2019/12/16,
5a64ae80d4084115,2019/1/24,2019/1/28,2019/2/10,
5a64df3f88344916,2019/9/18,2019/9/22,2019/10/3,
5a6d63191a563444,2020/12/9,2020/12/13,2020/12/23,
5a6d92ff8328155,2020/7/18,2020/7/19,2020/8/1,
5a758ddb8a386938,2020/11/12,2020/11/17,2020/11/28,
5a76fe0e53512102,2020/2/2,2020/2/6,2020/2/15,
5a7745b730735000,2020/4/27,2020/4/29,2020/5/10,
5a7d1f9943f70313,2020/6/28,2020/6/30,2020/7/5,
5a836e0ec1115328,2020/9/23,2020/9/28,2020/10/10,
5a8c77c89c819793,2020/12/12,2020/12/16,2020/12/28,
5a8c8dd32a145565,2020/12/2,2020/12/3,2020/12/13,
5a8e93e1c6776218,2019/5/31,2019/6/2,2019/6/14,
5a92370e73e68582,2020/5/21,2020/5/26,2020/6/2,
5a9400babc796988,2019/2/6,2019/2/7,2019/2/19,
5a9725538f132019,2020/2/24,2020/2/25,2020/3/8,
5aa480f317d18612,2020/7/26,2020/7/31,2020/8/8,
5aa4dba26de62112,2020/4/25,2020/4/27,2020/5/2,
5aafa0b2842100763,2019/3/26,2019/3/29,2019/4/8,
5aafb88276c102537,2020/2/17,2020/2/21,2020/3/4,
5ab6d0d6c3168917,2020/5/29,2020/6/2,2020/6/9,
5ab7be0c94e98168,2020/9/30,2020/10/1,2020/10/6,
5abf6d340ce107436,2019/10/7,2019/10/8,2019/10/20,
5ac43025f00105454,2020/5/16,2020/5/18,2020/5/27,2022/4/28
5ac51612f6b62123,2020/3/27,2020/3/29,2020/4/4,
5ac88c2bb8c3044,2020/11/29,2020/12/2,2020/12/6,
5ace44038fb44632,2020/9/27,2020/10/2,2020/10/10,
5acebfb34f0107422,2019/4/28,2019/5/1,2019/5/8,
5ad125aa1ea45791,2020/2/2,2020/2/4,2020/2/16,
5ad150dac6e63172,2020/3/31,2020/4/3,2020/4/10,
5ad6685eea786904,2020/7/17,2020/7/21,2020/7/29,
5ada2d994dc13642,2020/11/20,2020/11/22,2020/12/6,
5adce1ef3c532364,2019/11/9,2019/11/12,2019/11/25,
5ae9e5c759b102914,2020/4/11,2020/4/14,2020/4/19,
5aea403bf9f58641,2020/2/22,2020/2/25,2020/3/2,
5aee510fb0521890,2020/3/8,2020/3/12,2020/3/16,
5aee686a98228537,2019/11/28,2019/12/3,2019/12/10,
5af41c3626e56109,2020/9/3,2020/9/5,2020/9/18,2022/10/19
5afcc9042223806,2020/10/11,2020/10/13,2020/10/19,2024/4/16
5b000be0d9b56685,2020/6/14,2020/6/18,2020/7/1,
5b04cef21ef70084,2020/9/7,2020/9/10,2020/9/20,
5b07c6ba3317347,2019/12/2,2019/12/6,2019/12/20,
5b0e50b7bd618340,2020/9/13,2020/9/15,2020/9/23,
5b1007c380b27597,2020/10/27,2020/11/1,2020/11/7,2024/2/22
5b1960691b170529,2019/10/16,2019/10/20,2019/10/25,
5b1d24981b7100278,2020/8/1,2020/8/3,2020/8/16,
5b1e49c7a8773613,2020/3/28,2020/4/2,2020/4/6,
5b20a39832646787,2020/3/24,2020/3/26,2020/4/9,
5b24e66871d16704,2020/4/4,2020/4/9,2020/4/18,
5b2ddff884710332,2019/7/29,2019/8/2,2019/8/7,2021/7/1
5b2e96b115151281,2020/8/29,2020/8/31,2020/9/9,
5b316e2c88b31289,2020/11/23,2020/11/26,2020/12/3,
5b316e2c88b31290,2020/11/23,2020/11/26,2020/12/7,
5b32a934d8f59046,2020/10/7,2020/10/9,2020/10/19,
5b38509cfbc56143,2020/3/14,2020/3/18,2020/3/27,
5b3d099fcca125,2020/12/26,2020/12/31,2021/1/8,
5b3e45baaaa417,2020/6/10,2020/6/15,2020/6/23,
5b471f3b7c168252,2020/7/24,2020/7/29,2020/8/6,
5b471f3b7c168253,2020/7/24,2020/7/28,2020/8/11,
5b494ba5feb78067,2020/11/24,2020/11/25,2020/12/6,2024/12/12
5b4fe441ad71131,2019/2/25,2019/2/27,2019/3/9,
5b5243ca82535714,2019/12/19,2019/12/23,2020/1/2,
5b5243ca82535715,2019/12/19,2019/12/21,2020/1/4,
5b5243ca82535716,2019/12/19,2019/12/22,2020/1/3,
5b6445fc0b266540,2019/2/21,2019/2/23,2019/3/3,
5b655f53167100797,2019/2/28,2019/3/3,2019/3/9,
5b66dd1b6a225081,2020/8/19,2020/8/21,2020/8/28,
5b6d816b98966525,2020/8/29,2020/8/30,2020/9/13,2022/12/7
5b6d8fa5b2526650,2020/9/30,2020/10/4,2020/10/12,
5b7b2f710de78269,2020/7/9,2020/7/13,2020/7/18,
5b7e6b9795238479,2020/6/6,2020/6/9,2020/6/20,
5b8156fb32589345,2020/3/10,2020/3/11,2020/3/23,
5b82d1699e770695,2020/6/17,2020/6/21,2020/7/3,
5b851463d3c83167,2020/3/31,2020/4/1,2020/4/5,
5b8abb1da5277096,2020/3/9,2020/3/10,2020/3/18,
5b8b3b27a6276121,2020/5/14,2020/5/19,2020/6/2,
5b8b57a96b240608,2019/3/21,2019/3/26,2019/4/3,
5b8c0a7651f64395,2020/12/4,2020/12/5,2020/12/8,
5b8da8ffff826969,2019/2/22,2019/2/23,2019/3/3,
5b8dc7feea9107018,2020/9/3,2020/9/5,2020/9/13,
5b9299f843328404,2020/2/3,2020/2/5,2020/2/11,
5b93f3ee13090502,2020/12/20,2020/12/24,2021/1/2,
5b93f3ee13090504,2020/12/20,2020/12/22,2020/12/25,2023/9/12
5b948a1a74c58000,2020/6/27,2020/7/1,2020/7/8,
5b956a79e1860133,2019/3/31,2019/4/2,2019/4/13,
5b95f7f949c92274,2019/7/18,2019/7/19,2019/7/31,
5b96e6b542884210,2020/2/2,2020/2/7,2020/2/13,
5b9ba78afc765029,2020/6/24,2020/6/25,2020/7/2,
5ba147559f986801,2020/11/16,2020/11/19,2020/11/25,
5ba289636a78656,2020/5/17,2020/5/18,2020/5/29,
5ba5db1ffcd79231,2020/9/23,2020/9/24,2020/9/30,2023/4/3
5bae072a91d10333,2020/10/17,2020/10/18,2020/10/22,
5bae29820d47882,2020/4/24,2020/4/27,2020/5/7,
5bb8c5ab70a45633,2019/9/19,2019/9/23,2019/10/3,
5bbe2d6131127473,2020/10/6,2020/10/10,2020/10/13,2022/9/20
5bc0d520a9b39955,2019/1/27,2019/1/29,2019/2/7,
5bc5ee6c0ce53586,2020/4/21,2020/4/25,2020/4/28,
5bc6a89634674584,2020/9/20,2020/9/22,2020/10/4,
5bc778f80ff32899,2020/7/22,2020/7/27,2020/8/2,
5bced86612f81880,2020/9/13,2020/9/15,2020/9/18,2025/2/28
5bcf65410a656211,2019/7/23,2019/7/26,2019/8/4,
5bd07c9b21b17489,2020/5/2,2020/5/7,2020/5/15,
5bd544782e61434,2020/9/27,2020/10/1,2020/10/14,
5bd8f869b575105,2019/5/24,2019/5/25,2019/5/28,
5bdc46de27183465,2020/3/15,2020/3/18,2020/4/1,
5bdd02dea7b115,2020/6/5,2020/6/8,2020/6/20,
5be40b5326b32348,2020/5/3,2020/5/7,2020/5/14,
5be41e8e2b620644,2020/12/23,2020/12/24,2020/12/30,
5be63bea2f968883,2019/3/22,2019/3/24,2019/3/29,
5be80defb5b66570,2020/11/28,2020/12/2,2020/12/8,
5be8c47a67745440,2019/9/21,2019/9/26,2019/10/8,
5be909c1ec26159,2020/11/24,2020/11/28,2020/12/3,
5becb5ddd7333208,2020/5/8,2020/5/13,2020/5/24,
5bed4cf5eb8106019,2020/8/22,2020/8/26,2020/8/29,2022/11/6
5bf0cb8074242510,2019/10/27,2019/10/31,2019/11/12,
5bf0f01008c96173,2019/12/8,2019/12/9,2019/12/23,
5bf31265da720683,2020/5/20,2020/5/23,2020/5/28,2022/6/3
5bf3bfc3a0590459,2020/10/23,2020/10/25,2020/10/28,
5bf40d19f679039,2020/7/28,2020/7/30,2020/8/3,
5bf71375ba472654,2019/7/12,2019/7/17,2019/7/23,
5bf79b3b3f248220,2020/12/17,2020/12/20,2020/12/24,
5bf7ceb464510220,2020/6/28,2020/7/1,2020/7/15,
5bfef5cc43081076,2020/9/20,2020/9/24,2020/9/28,
5c031c4f04775913,2020/12/18,2020/12/19,2020/12/28,
5c03c3b559c21270,2020/8/22,2020/8/25,2020/9/4,
5c0719fe9c730522,2020/10/13,2020/10/18,2020/10/31,
5c09dbca67947223,2020/7/10,2020/7/13,2020/7/26,
5c0d01b88e464283,2020/6/20,2020/6/23,2020/7/7,
5c0ea162f1e85767,2020/5/2,2020/5/4,2020/5/8,
5c18e35e86c75246,2020/11/5,2020/11/8,2020/11/22,2023/4/13
5c1e3305d7673995,2020/5/19,2020/5/21,2020/6/1,
5c1e56223d298169,2020/5/21,2020/5/26,2020/6/9,
5c26740cbda55168,2020/5/29,2020/6/3,2020/6/14,
5c28030181e13340,2020/4/16,2020/4/20,2020/4/25,
5c2d5f6075277894,2019/8/23,2019/8/26,2019/8/31,
5c2e33b886d103170,2020/6/22,2020/6/24,2020/6/27,
5c351c6207011834,2020/9/6,2020/9/7,2020/9/16,
5c3b35bec495182,2020/10/29,2020/11/3,2020/11/15,
5c3b71882a699271,2020/6/18,2020/6/21,2020/6/29,
5c4006a36037453,2019/3/3,2019/3/7,2019/3/19,
5c458382184104426,2020/8/16,2020/8/18,2020/8/25,
5c4d4c468bb23411,2020/6/26,2020/7/1,2020/7/9,
5c4e4f52e0355719,2020/2/5,2020/2/9,2020/2/20,
5c528fcb9ee89049,2020/3/29,2020/4/3,2020/4/6,
5c55713168c71398,2020/10/27,2020/11/1,2020/11/9,
5c56501bc5742845,2020/10/5,2020/10/8,2020/10/18,
5c57112976787843,2019/10/1,2019/10/6,2019/10/13,
5c5757b04474312,2020/2/23,2020/2/28,2020/3/6,
5c61c3ce2eb105701,2020/12/27,2020/12/29,2021/1/7,
5c62b2546a51162,2020/4/29,2020/5/4,2020/5/16,
5c6671d367e1758,2019/2/21,2019/2/26,2019/3/9,
5c67c86d21815566,2020/9/18,2020/9/21,2020/9/29,2022/9/29
5c68281294949626,2019/5/26,2019/5/27,2019/6/3,
5c6aab74b5f29980,2020/12/4,2020/12/7,2020/12/11,
5c6cbfac82448535,2020/11/21,2020/11/25,2020/12/6,
5c708eb43a044702,2019/12/24,2019/12/27,2020/1/2,
5c74613f2fa31838,2020/5/10,2020/5/11,2020/5/22,
5c76d6739e229556,2020/11/17,2020/11/20,2020/12/3,
5c7c5a1118710815,2019/10/2,2019/10/7,2019/10/11,
5c83ec46bea95322,2020/8/25,2020/8/30,2020/9/5,
5c84b64893f26761,2020/3/7,2020/3/12,2020/3/22,2022/4/27
5c8516542bd43853,2019/4/23,2019/4/27,2019/5/6,
5c876e9dda416421,2020/5/17,2020/5/20,2020/5/23,
5c8d89e19dd87366,2020/6/4,2020/6/7,2020/6/10,
5c93f1c62f520434,2020/9/26,2020/9/27,2020/10/4,
5c94c9b115b26315,2020/2/17,2020/2/22,2020/3/2,2022/4/2
5c99dac62e042125,2019/10/15,2019/10/19,2019/11/2,
5c99dcf054193840,2020/2/5,2020/2/6,2020/2/12,
5c9a540187718884,2020/5/16,2020/5/17,2020/5/27,
5c9be04b6d866606,2020/4/1,2020/4/2,2020/4/15,
5ca38be757388082,2020/4/22,2020/4/24,2020/4/27,
5ca77233da666299,2020/11/25,2020/11/26,2020/11/30,
5ca80e8bee940400,2020/9/23,2020/9/28,2020/10/4,2025/2/8
5caa0b082e364684,2019/3/24,2019/3/26,2019/4/5,
5caa710149e55597,2019/3/26,2019/3/30,2019/4/2,
5cabaa54064105103,2019/7/30,2019/7/31,2019/8/5,
5cad6f9cdab13487,2019/6/14,2019/6/17,2019/7/1,2021/6/11
5cb299fd90582505,2020/5/27,2020/6/1,2020/6/6,2022/6/19
5cba3d774fe106106,2020/2/13,2020/2/16,2020/2/21,
